run,cycles,instructions,cpi,sp,ra,exception_flag,label
389,4973062,4973482,0.99,2147501184,2147484476,0,timing_fault
390,5355715,5360107,0.99,2147501184,2147484476,0,timing_fault
391,5156837,5159949,0.99,2147501184,2147484476,0,timing_fault
392,4995463,4997583,0.99,2147501184,2147484476,0,timing_fault
393,5011469,5014371,0.99,2147501184,2147484476,0,timing_fault
394,4974639,4977453,0.99,2147501184,2147484476,0,timing_fault
395,5044120,5047072,0.99,2147501184,2147484476,0,timing_fault
396,4957584,4957202,1.00,2147501184,2147484476,0,timing_fault
397,4956070,4955336,1.00,2147501184,2147484476,0,timing_fault
398,5007089,5010401,0.99,2147501184,2147484476,0,timing_fault
399,5266195,5271385,0.99,2147501184,2147484476,0,timing_fault
400,5033894,5042552,0.99,2147501184,2147484476,0,timing_fault
401,4971552,4972914,0.99,2147501184,2147484476,0,timing_fault
402,4992298,4998206,0.99,2147501184,2147484476,0,timing_fault
403,4968700,4967992,1.00,2147501184,2147484476,0,timing_fault
404,5012491,5014349,0.99,2147501184,2147484476,0,timing_fault
405,4964826,4964440,1.00,2147501184,2147484476,0,timing_fault
406,5113827,5117353,0.99,2147501184,2147484476,0,timing_fault
407,4986639,4989553,0.99,2147501184,2147484476,0,timing_fault
408,4967188,4966752,1.00,2147501184,2147484476,0,timing_fault
409,4963408,4963350,1.00,2147501184,2147484476,0,timing_fault
410,4966074,4966472,0.99,2147501184,2147484476,0,timing_fault
411,4966606,4966594,1.00,2147501184,2147484476,0,timing_fault
412,4994025,4998473,0.99,2147501184,2147484476,0,timing_fault
413,4969356,4969076,1.00,2147501184,2147484476,0,timing_fault
414,5122828,5125430,0.99,2147501184,2147484476,0,timing_fault
415,4977768,4977480,1.00,2147501184,2147484476,0,timing_fault
416,4973304,4973846,0.99,2147501184,2147484476,0,timing_fault
417,4978980,4979170,0.99,2147501184,2147484476,0,timing_fault
418,5080606,5080884,0.99,2147501184,2147484476,0,timing_fault
419,5390816,5390966,0.99,2147501184,2147484476,0,timing_fault
420,5382614,5382668,0.99,2147501184,2147484476,0,timing_fault
421,5529844,5534360,0.99,2147501184,2147484476,0,timing_fault
422,5885357,5890613,0.99,2147501184,2147484476,0,timing_fault
423,5377000,5376516,1.00,2147501184,2147484476,0,timing_fault
424,5046200,5046394,0.99,2147501184,2147484476,0,timing_fault
425,4979996,4980244,0.99,2147501184,2147484476,0,timing_fault
426,4956292,4956306,0.99,2147501184,2147484476,0,timing_fault
427,4988944,4989062,0.99,2147501184,2147484476,0,timing_fault
428,4970657,4975423,0.99,2147501184,2147484476,0,timing_fault
429,5507764,5510194,0.99,2147501184,2147484476,0,timing_fault
430,4958236,4958074,1.00,2147501184,2147484476,0,timing_fault
431,5000988,5001206,0.99,2147501184,2147484476,0,timing_fault
